Ensembl_ID	Oma-1_042310	Oma-1_IP	Lin-41_IP	baseMean	Oma1_padj	Lin41_padj	biotype	name	external_name	mapq_effect	oma1_042310_fpkm	lysRZ_fpkm	oma1_fpkm	lin41_fpkm	gonad.baseMean	gonadLog2FoldChange	gonadPadj	oocyte_fpkm	sperm_fpkm		
WBGene00011052	2.153673106	1.959792144	3.148696517	5.014369176	1.15E-01	6.09E-03	protein_coding	arrd-11	arrd-11	FALSE	0.43	0.05	0.29	0.77	1.161797851	-0.241254589	0.869217024	0.029	0.024		
WBGene00015691	0.99318773	0.92618226	3.13658061	3977.14487	1.43E-16	5.90E-181	protein_coding	viln-1	viln-1	FALSE	73.56	37	70.42	326.74	2154.479336	-1.163265129	6.91E-15	29.275	13.07		
WBGene00019140	-0.18847098	-0.040166697	3.13637806	150.0181973	1.00E+00	9.97E-38	protein_coding	bath-3	bath-3	FALSE	4.29	4.9	4.76	43.85	365.7475609	-0.245994391	0.044735482	11.656	9.817		
WBGene00007616	1.270591139	0.899199443	3.134067252	543.4014244	1.63E-07	1.18E-84	protein_coding	rpoa-12	rpoa-12	FALSE	70.05	28.97	54.23	256.53	766.7859857	-0.396281409	0.01473635	48.615	36.945		
WBGene00004750	6.328718453	5.680481781	3.1309156	5311.809661	0.00E+00	6.34E-190	protein_coding	sea-1	sea-1	FALSE	1336.91	16.57	855.26	145.73	379.9211263	-9.418944157	4.20E-71	18.24	0.027		
WBGene00009976	4.192975969	3.709315728	3.129396194	2267.938418	3.45E-261	1.93E-182	protein_coding	swan-2	swan-2	FALSE	227.34	12.39	162.86	108.89	536.3658146	-3.422648847	2.80E-45	13.379	1.24		
WBGene00019540	2.199794412	1.659069838	3.128205478	1503.207402	6.30E-03	7.74E-08	protein_coding	K08D12.6	K08D12.6	FALSE	54.49	12.64	42.34	123.17	1952.51924	1.53452228	1.86E-05	13.343	38.754		
WBGene00022791	6.128466668	5.782004618	3.128181633	11570.16564	0.00E+00	5.47E-175	protein_coding	ZK686.1	ZK686.1	FALSE	7249.87	103.96	5768.44	913.84	1274.422135	-0.944938715	1.21E-08	114.928	59.713		
WBGene00009318	5.260292432	4.416081622	3.126667528	113.6668049	2.01E-33	3.32E-16	protein_coding	F32B4.8	F32B4.8	FALSE	12.32	0.31	6.89	2.79	9.707494511	-1.063904468	0.134356596	0.145	0.069		
WBGene00022697	3.409578059	3.155280656	3.122790073	3878.295956	8.27E-183	5.11E-178	protein_coding	cyy-1	cyy-1	FALSE	380.35	35.9	321.42	314.24	3179.080081	-0.894127141	1.93E-08	71.935	38.697		
WBGene00009820	3.774086298	3.539247055	3.122315817	723.7623154	1.03E-125	1.41E-95	protein_coding	F47B10.9	F47B10.9	FALSE	146.3	10.62	124.22	92.96	124.2213395	-5.401203846	4.31E-55	7.749	0.187		
WBGene00019924	5.815977825	5.584791529	3.121911273	550.9094922	9.97E-167	5.69E-48	protein_coding	fbxc-33	fbxc-33	FALSE	118.63	2.08	103.56	18.67	77.72780838	-2.797543164	9.73E-43	3.415	0.489		
WBGene00020510	4.385147415	3.502605909	3.121638806	395.2160965	2.94E-59	3.88E-46	protein_coding	T14G11.1	T14G11.1	FALSE	83.04	3.97	45.47	34.87	79.69922657	-0.772658837	9.61E-05	2.472	1.445		
WBGene00001044	4.329146043	4.456679003	3.120494717	2787.961662	0.00E+00	1.57E-181	protein_coding	dnj-26	dnj-26	FALSE	437.06	21.7	479.5	189.68	1015.001457	-0.806624781	5.26E-11	32.604	18.64		
WBGene00255595	3.233466429	2.740660132	3.117230547	8.22192675	7.65E-03	2.23E-03	protein_coding	D1046.18	D1046.18	FALSE	1.89	0.12	1.18	1.59	5.957258962	0.141383305	0.831685067	0.199	0.219		
WBGene00010493	0.568834926	0.534524443	3.1144581	1287.355207	3.82E-05	3.75E-149	protein_coding	meg-2	meg-2	FALSE	20.2	13.62	19.74	118.39	762.9621997	-4.349063156	9.49E-38	15.338	0.747		
WBGene00009050	1.300072938	0.95857626	3.111031925	7327.156385	5.46E-19	3.56E-190	protein_coding	F22D6.2	F22D6.2	FALSE	442.35	180.06	350.39	1561.37	13252.75035	0.174845955	0.216857336	319.435	360.621		
WBGene00013436	0.60603951	0.704884806	3.110135338	988.7671766	8.84E-08	5.48E-141	protein_coding	Y66D12A.10	Y66D12A.10	FALSE	50.66	33.28	54.34	288.8	1341.107282	-0.720887472	1.45E-06	54.977	33.351		
WBGene00010770	2.983143087	1.871763652	3.105642444	1080.061725	1.31E-50	7.86E-141	protein_coding	K11D2.4	K11D2.4	FALSE	127.66	16.1	59.05	139.13	1645.394121	1.192160084	1.84E-08	20.587	47.088		
WBGene00013239	5.8043647	5.637894877	3.102753938	10703.45854	0.00E+00	1.01E-194	protein_coding	Y56A3A.22	Y56A3A.22	FALSE	2762.22	49.46	2480.25	426.85	2390.996344	-0.200656771	0.140525619	78.538	68.363		
WBGene00015474	6.661836559	5.985189207	3.100755644	2495.471215	0.00E+00	1.98E-120	protein_coding	C05D9.7	C05D9.7	FALSE	884.14	8.65	554.86	74.89	110.0067577	-6.950272395	1.13E-55	7.132	0.057		
WBGene00021180	-1.464277428	-1.16971763	3.100164958	23.37910003	1.00E+00	3.41E-07	protein_coding	Y9C9A.13	Y9C9A.13	FALSE	0.09	0.35	0.14	3.37	0.520957784	0.426341952	0.846005246	0.006	0.008		
WBGene00017365	5.421241229	4.97362007	3.098943565	550.881409	1.27E-157	5.11E-57	protein_coding	F10G2.4	F10G2.4	FALSE	279.63	6.37	204.35	55.43	20.97238693	-7.272516273	1.86E-19	2.356	0.007		
WBGene00007124	0.350936599	1.322137131	3.095596481	567.2913113	4.21E-12	4.45E-63	ncRNA	B0250.7	B0250.7	FALSE	14.98	11.97	30.16	103.67	518.66525	0.118920193	0.63948784	11.004	11.948		
WBGene00020855	4.396137625	3.815018994	3.095053468	194.6536631	1.23E-48	5.89E-31	protein_coding	hpo-36	hpo-36	FALSE	21.5	1	14.34	8.67	9.706755776	-2.428771911	1.55E-07	0.227	0.041		
WBGene00015238	2.052372816	1.555010759	3.093434348	257.5815846	8.85E-13	1.38E-49	protein_coding	B0511.13	B0511.13	FALSE	22.33	5.37	15.96	46.63	534.6432629	-0.047982755	0.815476932	13.934	13.478		
WBGene00019316	6.106106772	6.613731649	3.091448864	93.04994885	4.33E-42	1.26E-08	protein_coding	K02E7.12	K02E7.12	FALSE	54.2	0.57	68.58	5.79	20.06886472	0.972505618	0.002320574	1.122	2.185		
WBGene00021123	4.65701342	4.526588347	3.085463047	533.3945735	5.46E-123	1.04E-54	protein_coding	W09G12.9	W09G12.9	FALSE	169.8	6.7	158.2	57.99	291.3153116	-0.330011711	0.007258306	14.44	11.497		
WBGene00013344	3.152966053	3.079206934	3.080797734	560.0247884	1.57E-81	2.02E-80	protein_coding	ebp-1	ebp-1	FALSE	85.67	9.58	81.82	81.89	637.558219	-0.094958239	0.571214886	20.142	18.868		
WBGene00011221	5.689898852	4.957816414	3.078595426	1477.264232	0.00E+00	1.13E-111	protein_coding	R10E12.2	R10E12.2	FALSE	307.21	5.9	185.5	50.29	116.644635	-3.673953738	1.02E-39	4.406	0.349		
WBGene00003504	2.577632239	2.586771621	3.077359247	6617.949869	6.59E-140	2.97E-197	protein_coding	mut-7	mut-7	FALSE	265.63	44.58	268.62	377.61	4922.870151	-0.066820412	0.644853567	50.382	48.097		
WBGene00021730	0.68306493	0.789826035	3.075619334	334.4701922	1.01E-04	1.96E-61	protein_coding	Y49F6C.8	Y49F6C.8	FALSE	25.52	15.94	27.71	136.11	415.9000302	-6.219751496	9.18E-158	37.43	0.507		
WBGene00017548	0.392885422	0.767818892	3.073042808	6948.888931	1.35E-13	2.27E-202	protein_coding	F18A1.7	F18A1.7	FALSE	305.14	232.97	397.09	1967.11	7660.684846	-2.569628525	1.60E-37	429.987	72.336		
WBGene00000912	3.245432422	2.925796039	3.071794411	6040.34497	1.90E-198	7.54E-218	protein_coding	daf-16	daf-16	FALSE	223.41	23.56	179.57	198.73	4684.228883	-0.351618085	0.150070561	35.451	27.778		
WBGene00012931	2.237458578	1.681423637	3.067143953	153.2983017	2.74E-10	5.04E-33	protein_coding	Y47D3A.20	Y47D3A.20	FALSE	40.84	8.51	27.64	72.74	306.0593267	-0.420933036	0.002375386	23.184	17.356		
WBGene00020948	5.227020781	4.599541655	3.066171868	35962.18204	0.00E+00	4.30E-197	protein_coding	era-1	era-1	FALSE	7304.93	195.75	4769.4	1645.13	6382.276684	-3.614557458	1.74E-131	255.974	20.886		
WBGene00020817	1.090362986	1.164441116	3.059503486	12.97791325	2.21E-01	1.33E-04	protein_coding	T25G12.11	T25G12.11	FALSE	0.94	0.4	0.99	4.11	2.802798112	-4.356392537	2.15E-05	0.203	0.004		
WBGene00013370	3.498678095	3.124933084	3.057500649	50.55133056	9.32E-13	5.71E-12	protein_coding	Y60A9.3	Y60A9.3	FALSE	14.98	1.2	11.23	10.71	4.491026666	-4.679237162	1.27E-07	0.425	0.012		
WBGene00173303	2.402581445	2.81659965	3.056579865	2.411322898	5.13E-02	3.40E-02	piRNA		21ur-14797	FALSE	18	0	16.16	20.4	0.493106976	-0.540869828	0.822612324	0.871	0.525		
WBGene00015074	3.469110511	3.100534946	3.053991417	3422.681947	2.03E-205	7.32E-198	protein_coding	natc-2	natc-2	FALSE	586.78	52.97	456.14	441.61	2363.018816	-0.566121272	8.56E-08	80.34	54.274		
WBGene00001629	4.490548037	4.064300555	3.049803	3673.803512	0.00E+00	4.59E-196	protein_coding	gly-4	gly-4	FALSE	345	15.31	257.27	127.24	1005.114229	-0.674818385	6.31E-07	15.001	9.388		
WBGene00220207	4.236722032	4.090940422	3.042248498	11.84474458	5.11E-06	1.38E-03	ncRNA		Y75B8A.62	FALSE	51.41	1.31	36.96	16.91	0.744755031	-0.865127728	0.540247642	0.51	0.267		
WBGene00001072	6.420165035	6.702414391	3.038172753	2347.49378	0.00E+00	6.04E-83	protein_coding	dpy-10	dpy-10	FALSE	299.45	3.5	366.96	28.78	73.11467578	-4.021478209	1.37E-35	2.429	0.153		
WBGene00020316	1.260418215	0.942561168	3.036104838	1182.39942	5.04E-14	4.07E-142	protein_coding	brc-2	brc-2	FALSE	58.48	24.41	47.03	201.28	2036.422672	0.166716989	0.117811478	40.206	45.145		
WBGene00003650	3.943905428	2.976158551	3.032981562	31.42567499	7.10E-07	5.53E-07	protein_coding	nhr-60	nhr-60	FALSE	5.3	0.31	2.69	2.81	5.174589634	-0.770544857	0.236910942	0.138	0.083		
WBGene00021629	4.730320495	4.241263447	3.030556212	655.9030169	2.93E-162	1.39E-78	protein_coding	scpl-3	scpl-3	FALSE	92.12	3.42	65.36	28.17	191.1143228	-3.80788937	8.82E-43	5.995	0.427		
WBGene00021044	2.544623824	2.37519639	3.029491588	153.137798	1.33E-20	4.39E-33	protein_coding	W05H7.1	W05H7.1	FALSE	19.29	3.24	17.06	26.95	129.6426576	-1.410416911	1.34E-13	5.501	2.066		
WBGene00249815	5.279698774	5.177765592	3.026793744	39.40763885	5.78E-18	3.21E-06	protein_coding	F20D12.12	F20D12.12	FALSE	126.03	2.38	110.26	23.69	40.2691471	0.316236249	0.402733116	13.678	17.027		
WBGene00011915	3.282792143	2.547271718	3.026233575	556.2706551	4.86E-53	2.18E-74	protein_coding	T22C1.4	T22C1.4	FALSE	217.65	22.21	130.91	182.62	440.3751135	-1.286361895	2.45E-29	40.722	16.713		
WBGene00020190	5.223601837	5.174567047	3.020065868	4767.80011	0.00E+00	4.33E-107	protein_coding	guk-1	guk-1	FALSE	864.69	23.35	853.11	190.93	2896.844256	0.711094235	4.59E-15	52.546	86.058		
WBGene00011312	3.371577249	3.229595745	3.01963076	12261.42788	1.73E-238	8.09E-208	protein_coding	trcs-2	trcs-2	FALSE	716	69.28	652	563.58	5172.294561	-1.684402288	3.70E-16	82.427	25.621		
WBGene00011836	5.730622032	5.979433243	3.011371276	177.6201054	6.33E-74	4.94E-17	protein_coding	mam-4	mam-4	FALSE	18.38	0.31	20.57	2.58	17.20145688	0.387076835	0.277487359	0.207	0.274		
WBGene00010323	1.044601782	0.871904902	3.011088223	6.164497687	5.36E-01	4.25E-03	protein_coding	dhhc-12	dhhc-12	FALSE	0.39	0.14	0.3	1.69	1848.882572	8.383828319	0	0.335	112.559		
WBGene00020109	0.271439269	0.153966655	3.007610732	781.9404068	3.83E-01	8.66E-120	protein_coding	R151.6	R151.6	FALSE	31.38	25.99	28.91	209.93	2027.61801	0.256622002	0.029643142	54.455	65.059		
WBGene00044137	6.180374522	5.97205619	3.00549491	42.67765693	5.14E-20	3.58E-05	protein_coding	F28H6.8	F28H6.8	FALSE	29.75	0.27	24.84	3	4.196369034	0.098312949	0.915789948	0.305	0.329		
WBGene00018240	3.176463452	2.840443281	3.003295519	135.7137378	2.14E-22	1.32E-24	protein_coding	cox-17	cox-17	FALSE	70.82	7.6	55.84	62.51	349.285268	0.054835867	0.775520078	31.55	32.763		
WBGene00022773	2.702468053	2.106890624	2.999381195	350.2312996	1.09E-28	6.17E-58	protein_coding	ZK616.3	ZK616.3	FALSE	105.51	16.13	70.21	130.68	433.302433	-0.400918885	0.001788465	30.991	23.491		
WBGene00009793	-0.130072122	-0.182692324	2.996150922	2330.277509	1.00E+00	1.16E-178	protein_coding	pkn-1	pkn-1	FALSE	17.95	19.65	17.31	157.28	996.4116743	-3.197063678	2.93E-48	12.674	1.378		
WBGene00001101	3.345607267	2.785457637	2.994480417	1438.496627	1.41E-118	5.25E-136	protein_coding	dsh-1	dsh-1	FALSE	59.79	5.88	40.62	46.97	301.8467265	-3.13024976	1.57E-67	3.76	0.429		
WBGene00022348	0.094234198	-0.020916077	2.992822354	1327.50589	1.00E+00	1.19E-125	protein_coding	Y82E9BR.16	Y82E9BR.16	FALSE	25.08	23.57	23.25	188.67	2910.680926	0.188331323	0.050757072	40.964	46.686		
WBGene00010720	0.058597796	-0.261036583	2.990267179	981.4751408	1.00E+00	1.01E-102	protein_coding	K09E4.2	K09E4.2	FALSE	17.08	16.49	13.77	131.96	1843.368624	-0.62796646	0.000108735	31.908	20.648		
WBGene00015824	2.255529156	1.352093151	2.988910941	84.33072705	9.34E-05	1.85E-20	protein_coding	C16B8.4	C16B8.4	FALSE	6.36	1.29	3.35	10.57	24.08354989	0.540934529	0.199863223	0.335	0.489		
WBGene00021597	0.026585368	0.026861021	2.988469897	1243.372422	9.36E-01	1.03E-139	protein_coding	spsb-1	spsb-1	FALSE	12.71	12.48	12.72	99.49	1149.659954	-1.779423477	5.25E-23	15.547	4.528		
WBGene00008288	4.031863507	3.241888257	2.984876171	993.1903386	7.00E-132	1.36E-109	protein_coding	C54C6.6	C54C6.6	FALSE	298	18.15	173.04	144.77	663.1125101	-0.858735834	1.20E-17	32.625	18.001		
WBGene00009276	2.604832404	2.205061629	2.981687503	968.5710306	1.28E-59	7.02E-109	protein_coding	F30F8.9	F30F8.9	FALSE	106.44	17.46	80.94	138.79	1879.078055	0.138178712	0.078691914	42.737	47.026		
WBGene00013156	-0.073859912	0.51203438	2.974948902	6578.310408	1.76E-06	2.90E-184	protein_coding	Y53F4B.9	Y53F4B.9	FALSE	58.04	61.17	87.29	482.48	5177.910252	-0.504397927	0.012881289	49.206	34.681		
WBGene00004913	5.799003492	4.803747058	2.972041124	323.5594957	4.35E-98	1.35E-34	protein_coding	snn-1	snn-1	FALSE	70.53	1.21	34.76	9.69	40.02468154	0.777536822	0.024065366	0.558	0.964		
WBGene00004786	3.702225558	3.446919956	2.970986225	1529.427511	3.26E-195	4.13E-142	protein_coding	sex-1	sex-1	FALSE	152	11.64	127.66	91.74	248.1901306	-4.59965746	5.81E-83	7.423	0.301		
WBGene00003229	1.873419215	1.409973954	2.966691934	14609.64679	1.82E-56	2.19E-246	protein_coding	mex-3	mex-3	FALSE	820.91	224.2	596.48	1756.82	12046.8234	-3.196078568	5.13E-39	353.476	38.464		
WBGene00008765	2.061948052	2.031229804	2.96488878	1650.716191	2.42E-57	1.41E-121	protein_coding	ttx-7	ttx-7	FALSE	126.19	30.3	124.39	237.92	2596.771619	-0.104797326	0.544478584	57.777	53.731		
WBGene00012925	1.050934213	0	2.958323866	1.528506436	1.00E+00	NA	protein_coding	wht-8	wht-8	FALSE	0.05	0	0	0.25	2761.19574	9.403063496	0	0.136	88.154		
WBGene00000982	5.995171111	5.714392948	2.958295259	3737.234308	0.00E+00	2.08E-140	protein_coding	dhs-19	dhs-19	FALSE	918.62	14.34	760.25	112.18	348.2345529	0.452471327	0.009907445	8.063	11.043		
WBGene00007332	6.007300237	4.984951745	2.956127592	30688.88155	0.00E+00	1.16E-182	protein_coding	C05C10.5	C05C10.5	FALSE	10146.95	158.05	5032.52	1230.69	4980.939184	-3.739831249	8.25E-59	265.303	19.811		
WBGene00021563	2.386069454	1.977884304	2.949859513	1045.661086	3.16E-52	2.56E-116	protein_coding	Y45G12B.2	Y45G12B.2	FALSE	90.54	17.29	68.41	134.35	1871.333145	0.511715831	0.000414973	31.678	45.183		
WBGene00012675	4.319093499	4.159908083	2.949625476	1870.464928	1.80E-234	7.37E-115	protein_coding	Y39B6A.13	Y39B6A.13	FALSE	586.01	29.34	529.01	228.19	718.0499719	-1.253029681	1.33E-29	45.17	18.951		
WBGene00016446	3.239789039	3.21319874	2.94940647	2721.830562	3.98E-182	5.73E-152	protein_coding	C35D10.10	C35D10.10	FALSE	437.26	46.35	432.11	359.77	2397.032541	-0.027408072	0.844246642	74.323	72.949		
WBGene00001958	3.512915292	2.884318299	2.947005804	19.79339425	3.87E-05	3.13E-05	protein_coding	hlh-14	hlh-14	FALSE	6.05	0.41	3.58	3.76	5.303930558	-4.913775665	5.88E-09	0.457	0.013		
WBGene00011434	1.395185723	1.204238514	2.943010577	1627.033406	4.79E-22	4.33E-129	protein_coding	T04D3.5	T04D3.5	FALSE	102.17	38.94	89.97	300.98	861.4472014	-3.345326922	2.97E-93	37.733	3.718		
WBGene00012698	2.498446532	2.145868194	2.94235448	254.6384072	2.41E-24	2.16E-45	protein_coding	sws-1	sws-1	FALSE	50.59	8.86	39.65	69.05	406.7763375	-0.28987968	0.034112911	20.357	16.634		
WBGene00014066	0.931673544	1.148609135	2.938768993	1761.134278	8.07E-19	2.76E-119	protein_coding	rev-1	rev-1	FALSE	31.9	16.74	37.22	129.06	1580.761911	-0.223729397	0.340747269	16.032	13.729		
WBGene00012718	1.733940776	1.440530755	2.937918466	2249.956463	8.91E-38	3.18E-156	protein_coding	dhhc-8	dhhc-8	FALSE	117.07	35.17	95.63	270.48	1285.027184	-0.685274999	3.83E-05	27.283	16.97		
WBGene00009661	5.165508606	4.550812388	2.933302262	80895.49341	0.00E+00	2.83E-191	protein_coding	patr-1	patr-1	FALSE	7746.77	216.42	5095.53	1658.04	10088.32711	-2.789136509	9.60E-56	181.146	26.174		
WBGene00021213	1.130084886	0.71434969	2.932823845	12.86555893	5.04E-01	1.91E-04	protein_coding	Y18H1A.9	Y18H1A.9	FALSE	0.47	0.2	0.35	1.84	5.034497143	-2.690471933	9.63E-05	0.144	0.022		
WBGene00011691	6.100392454	6.0856035	2.931569057	2777.945674	0.00E+00	3.39E-118	protein_coding	T10C6.10	T10C6.10	FALSE	446.45	6.45	441.43	49.43	263.5983203	-8.108308072	1.64E-89	10.316	0.039		
WBGene00021561	3.312725701	2.845456973	2.928022681	3878.040356	4.48E-132	4.65E-139	protein_coding	Y45G5AM.9	Y45G5AM.9	FALSE	368.43	37.1	267.81	283.62	3129.895438	0.129591495	0.462024495	48.072	52.601		
WBGene00010757	4.942247234	4.479901397	2.927051964	791.1836189	3.01E-188	9.62E-76	protein_coding	pad-2	pad-2	FALSE	144.02	4.63	104.51	35.53	210.039079	0.082842883	0.636256496	4.281	4.547		
WBGene00001632	4.574886973	4.059669883	2.926594499	10364.85122	0.00E+00	5.85E-211	protein_coding	gly-7	gly-7	FALSE	1185.32	49.73	832.51	379.2	5080.116136	0.060768376	0.703238766	68.333	71.284		
WBGene00021524	5.243203973	5.733973555	2.92503598	33.63291566	6.88E-18	8.14E-05	protein_coding	Y41D4B.24	Y41D4B.24	FALSE	5.7	0.09	6.87	0.92	2.85766391	0.883288408	0.25210485	0.048	0.091		
WBGene00206532	4.956534512	5.879449318	2.923641661	18.18395191	1.70E-11	3.20E-03	protein_coding	F11A6.15	F11A6.15	FALSE	44.54	0.45	54	6.21	7.395950814	0.830445855	0.198619514	1.789	3.267		
WBGene00011956	4.444219091	4.227839953	2.921756964	1010.638039	4.91E-204	3.58E-93	protein_coding	T23F11.4	T23F11.4	FALSE	166.95	7.63	144.53	58.34	172.7630653	-5.303467183	9.91E-93	7.581	0.191		
WBGene00016964	-0.305983947	-0.357804627	2.91630351	1726.168519	1.00E+00	3.68E-150	protein_coding	C56C10.7	C56C10.7	FALSE	32.48	40.2	31.36	304.66	2974.425632	0.004189849	0.98112275	55.474	55.644		
WBGene00021853	-0.078337162	0.465037757	2.915515659	739.7175918	6.93E-03	3.34E-79	protein_coding	Y54F10AM.11	Y54F10AM.11	FALSE	25.21	26.72	36.97	203.17	934.8716211	-1.854105157	1.58E-16	45.369	12.548		
WBGene00004900	3.449598245	2.956702153	2.915398176	1263.735524	6.08E-93	1.91E-89	protein_coding	snf-1	snf-1	FALSE	103.39	9.47	73.84	71.75	501.1970721	-1.026671807	7.32E-06	8.648	4.244		
WBGene00014118	4.605350225	4.447440525	2.913346412	2130.267981	2.35E-254	3.10E-106	protein_coding	ZK858.5	ZK858.5	FALSE	357.93	14.76	325.34	112.07	1360.464587	0.390752382	1.35E-08	26.657	34.966		
WBGene00000168	3.000053719	2.850723313	2.91074383	3594.599133	5.23E-200	3.61E-207	protein_coding	apx-1	apx-1	FALSE	237.78	29.69	214.7	223.84	3863.324144	-1.683780817	5.55E-11	77.321	24.031		
WBGene00023318	5.435601293	5.693919706	2.90957948	526.5021584	3.74E-194	2.95E-45	pseudogene		K07D4.1	FALSE	239.29	5.35	283.24	40.88	134.3358027	-0.691749083	1.16E-06	10.764	6.642		
WBGene00000865	1.559503693	1.682041462	2.908008345	11082.45036	3.85E-62	2.20E-183	protein_coding	cyb-1	cyb-1	FALSE	567.01	192.89	620.12	1452.29	20851.59458	0.859934172	1.15E-11	277.556	503.865		
WBGene00019677	2.954617715	2.518968796	2.906737066	711.7571031	3.96E-60	1.95E-79	protein_coding	K12H4.2	K12H4.2	FALSE	172.98	22.36	129.28	169.26	518.2399425	-0.879395978	2.55E-13	30.285	16.486		
WBGene00021596	0.345737069	0.22656555	2.905625012	1641.152048	1.10E-01	1.36E-129	protein_coding	spsb-2	spsb-2	FALSE	73.88	58.37	68.26	438.74	2078.735869	-4.607105641	1.46E-151	117.344	4.819		
WBGene00013046	3.307218456	4.216846142	2.902557458	5.608565052	2.38E-04	1.90E-02	protein_coding	Y50E8A.1	Y50E8A.1	FALSE	3.62	0.07	4.66	1.64	3.795781752	-0.559992148	0.556614594	0.52	0.345		
WBGene00012988	6.440242979	6.11231328	2.901282791	3940.078769	0.00E+00	4.39E-91	protein_coding	ztf-22	ztf-22	FALSE	628.29	7.24	505	54.26	137.7628064	-3.095845952	3.87E-19	4.2	0.488		
WBGene00017038	3.192428898	2.925202384	2.900902263	98.37181787	1.08E-20	6.29E-20	protein_coding	dmsr-4	dmsr-4	FALSE	13.96	1.46	11.46	11.27	36.08388283	-2.661092242	6.31E-15	1.564	0.247		
WBGene00001483	1.388325256	1.183160104	2.900234454	102.7977873	7.94E-04	9.39E-19	protein_coding	fog-3	fog-3	FALSE	8.5	3.27	7.49	25.03	3130.124507	7.753790121	3.20E-116	0.865	189.287		
WBGene00021132	2.429862079	2.016812773	2.899648665	1806.309191	2.02E-73	5.73E-152	protein_coding	nfyb-1	nfyb-1	FALSE	138.24	25.64	104.08	192.12	1291.861686	-1.668896542	1.76E-31	36.786	11.566		
WBGene00006520	5.124166862	5.071921594	2.897636425	1069.409968	5.75E-265	1.29E-80	protein_coding	tag-175	tag-175	FALSE	284.33	8.08	275.79	60.87	643.8637603	0.734458821	7.01E-05	16.68	27.795		
WBGene00017532	5.681660384	5.218769885	2.895442666	3803.14698	0.00E+00	1.85E-157	protein_coding	ent-5	ent-5	FALSE	780.29	15.14	566.82	113	668.1992802	-6.743338642	5.63E-134	28.615	0.266		
WBGene00010009	6.379028687	5.801386876	2.891917881	245.8771817	1.99E-90	5.31E-20	protein_coding	F53H4.4	F53H4.4	FALSE	62.33	0.68	40.49	5.31	25.72726363	-2.497285798	1.11E-12	1.049	0.183		
WBGene00008824	3.361199412	3.001087254	2.89175477	678.7622607	1.86E-92	2.61E-84	protein_coding	F14H3.5	F14H3.5	FALSE	125.7	12.19	98.5	91.31	241.9687186	-7.464861745	5.39E-83	15.125	0.088		
WBGene00235356	1.970260637	2.050101734	2.889523892	186.5060215	8.49E-14	1.48E-26	ncRNA		Y67D8A.10	FALSE	44.56	11.65	49.3	88.68	382.7601707	-0.622246836	0.000172649	34.248	22.239		
WBGene00019656	1.783212314	1.432284026	2.888952316	1042.485422	8.99E-28	1.94E-112	protein_coding	K11G12.5	K11G12.5	FALSE	75.67	21.94	59.36	163.24	379.6759308	-0.623403314	0.003128101	9.824	6.374		
WBGene00021467	0.649677239	0.59466039	2.88606034	1920.10592	4.73E-06	2.28E-121	protein_coding	Y39G10AR.9	Y39G10AR.9	FALSE	69.43	44.43	67.21	330.09	2656.804831	-1.418491793	1.06E-39	76.504	28.625		
WBGene00018014	4.583259082	4.629684559	2.883703653	2246.894108	0.00E+00	1.32E-124	protein_coding	F33G12.2	F33G12.2	FALSE	471.36	19.63	490.24	145.85	1202.027696	-0.280327147	0.001081029	39.989	32.958		
WBGene00044233	6.0662219	6.243354926	2.881660216	3453.735506	3.97E-107	2.12E-23	protein_coding	Y56A3A.36	Y56A3A.36	FALSE	685.93	10.27	818.83	77.64	466.5793992	-0.121759097	0.518875235	13.256	12.202		
WBGene00021610	4.901228433	3.854731095	2.880838919	65.8077706	2.44E-19	1.38E-10	protein_coding	nhr-237	nhr-237	FALSE	19.67	0.6	9.29	4.67	9.610215126	-2.235642241	2.98E-06	0.453	0.098		
